Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  deleted_Columns  
947  2841  3  0  inf  0  
948  2844  3  0  inf  0  
949  2847  3  0  inf  0  
950  2850  3  0  inf  0  
951  2853  3  0  inf  0  
952  2856  3  0  inf  0  
953  2859  3  0  inf  0  
954  2862  3  0  inf  0  
955  2865  3  0  inf  0  
956  2868  3  0  inf  0  
957  2871  3  0  inf  0  
958  2874  3  0  inf  0  
959  2877  3  0  inf  0  
960  2880  3  0  inf  0  
961  2883  3  0  inf  0  
962  2886  3  0  inf  0  
963  2889  3  0  inf  0  
964  2892  3  0  inf  0  
965  2895  3  0  inf  0  
966  2898  3  0  inf  0  
967  2901  3  0  inf  0  
968  2904  3  0  inf  0  
969  2907  3  0  inf  0  
970  2910  3  0  inf  0  
971  2913  3  0  inf  0  
972  2916  3  0  inf  0  
973  2919  3  0  inf  0  
974  2922  3  0  inf  0  
975  2925  3  0  inf  0  
976  2928  3  0  inf  0  
977  2931  3  0  inf  0  
978  2934  3  0  inf  0  
979  2937  3  0  inf  0  
980  2940  3  0  inf  0  
981  2943  3  0  inf  0  
982  2946  3  0  inf  0  
983  2949  3  0  inf  0  
984  2952  3  0  inf  0  
985  2955  3  0  inf  0  
986  2958  3  0  inf  0  
987  2961  3  0  inf  0  
988  2964  3  0  inf  0  
989  2967  3  0  inf  0  
990  2970  3  0  inf  0  
991  2973  3  0  inf  0  
992  2976  3  0  inf  0  
993  2979  3  0  inf  0  
994  2982  3  0  inf  0  
995  2985  3  0  inf  0  
996  2988  3  0  inf  0  
997  2991  3  0  inf  0  
998  2994  3  0  inf  0  
999  2997  3  0  inf  0  
1000  3000  3  0  inf  0  
